timestamp_open,timestamp_close,duration_sec,symbol,side,entry_price,exit_price,qty,notional_entry,pnl_usdt,pnl_pct,result,confidence,bucket,score,ev,regime,agreement,adx,atr,spread_bps,funding_rate,exit_reason,strategy_id
1778348079.888346,1778348138.1992228,58.31087684631348,NILUSDT,long,0.06569,0.0,304297.0,19989.2699,-5.493287,-0.0275,LOSS,0.0,<0.55,0.0,0.0,,0,0.0,0.00026292,0.0,0.0,,v8_stats_collection_percentage_tp_sl_2026-05-09
1778348079.4243672,1778348138.4272642,59.00289702415466,NILUSDT,long,0.06569,0.0,304297.0,19989.2699,-5.493287,-0.0275,LOSS,0.0,<0.55,0.0,0.0,,0,0.0,0.00026292,0.0,0.0,,v8_stats_collection_percentage_tp_sl_2026-05-09
1778348080.4835427,1778348145.7427812,65.2592384815216,NILUSDT,long,0.06569,0.06577,304297.0,19989.2699,2.341254,0.0117,WIN,0.0,<0.55,0.0,0.0,,0,0.0,0.00026292,0.0,0.0,,v8_stats_collection_percentage_tp_sl_2026-05-09
1778348075.439816,1778348150.7245624,75.28474640846252,NILUSDT,long,0.06569,0.06577,304297.0,19989.2699,2.341254,0.0117,WIN,0.582,0.55-0.60,0.5599,0.004159,chop,3,0.0,0.00227357,1.52,0.0,tp1_full_pnl,v8_stats_collection_percentage_tp_sl_2026-05-09
1778348086.5331511,1778348153.362564,66.8294129371643,NILUSDT,long,0.06569,0.06577,304297.0,19989.2699,2.341254,0.0117,WIN,0.582,0.55-0.60,0.584,0.004081,chop,3,0.0,0.00227357,1.52,0.0,,v8_stats_collection_percentage_tp_sl_2026-05-09
1778348094.833866,1778348167.2976415,72.46377563476562,ONDOUSDT,long,0.42922503,0.4294,93157.0,39985.3161,-10.99702,-0.0275,LOSS,0.5542,0.55-0.60,0.6301,0.002234,chop,3,0.0,0.00931429,2.33,0.0,tp1_full_pnl,v8_stats_collection_percentage_tp_sl_2026-05-09
1778348100.9059362,1778348168.9258018,68.0198655128479,ONDOUSDT,long,0.42922503,0.4294,93157.0,39985.3161,-10.99702,-0.0275,LOSS,0.0,<0.55,0.0,0.0,,0,0.0,0.0017164,0.0,0.0,,v8_stats_collection_percentage_tp_sl_2026-05-09
1778348159.8770761,1778348171.5793824,11.702306270599365,ONDOUSDT,long,0.4295,0.4294,23282.88707799767,10000.0,-10.99702,-0.11,LOSS,0.5613,0.55-0.60,0.6248,0.002691,chop,3,0.0,0.00931429,2.33,0.0,,v8_stats_collection_percentage_tp_sl_2026-05-09
1778348089.2609448,1778348172.4041731,83.14322829246521,ONDOUSDT,long,0.42922503,0.4294,93157.0,39985.3161,-10.99702,-0.0275,LOSS,0.5727,0.55-0.60,0.6162,0.002006,chop,3,0.0,0.00931429,2.33,0.0,,v8_stats_collection_percentage_tp_sl_2026-05-09
1778348108.7769854,1778348173.6909904,64.91400504112244,ONDOUSDT,long,0.42922503,0.4294,93157.0,39985.3161,-10.99702,-0.0275,LOSS,0.5645,0.55-0.60,0.6278,0.002698,chop,3,0.0,0.00931429,2.33,0.0,tp1_full_pnl,v8_stats_collection_percentage_tp_sl_2026-05-09
1778348163.8300729,1778348211.7781816,47.9481086730957,ACEUSDT,long,0.14371639,0.14394,193718.9,27840.581,4.152449,0.0149,WIN,0.6369,0.60-0.65,0.5414,-0.007383,chop,3,0.0,0.00678857,1.39,0.0,tp1_full_pnl,v8_stats_collection_percentage_tp_sl_2026-05-09
1778348091.8437083,1778348212.0407856,120.19707727432251,ACEUSDT,long,0.14371639,0.14394,453718.9,65206.8424,4.152449,0.0064,WIN,0.839,0.75+,0.5583,-0.00448,chop,3,0.0,0.00678857,0.7,0.0,tp1_full_pnl,v8_stats_collection_percentage_tp_sl_2026-05-09
1778348114.6058097,1778348212.7846692,98.17885947227478,ACEUSDT,long,0.14371639,0.14394,193718.9,27840.581,4.152449,0.0149,WIN,0.8455,0.75+,0.624,-0.005257,chop,3,0.0,0.00678857,0.7,0.0,tp1_full_pnl,v8_stats_collection_percentage_tp_sl_2026-05-09
1778348097.3489463,1778348213.5641963,116.21525001525879,ACEUSDT,long,0.14371639,0.14394,63718.9,9157.4503,4.152449,0.0453,WIN,0.839,0.75+,0.6011,-0.001318,chop,3,0.0,0.00678857,1.39,0.0,tp1_full_pnl,v8_stats_collection_percentage_tp_sl_2026-05-09
1778348225.9192882,1778348258.79583,32.87654185295105,ACEUSDT,long,0.14395,0.14394,69473.3,10000.6815,4.152449,0.0415,WIN,0.7892,0.75+,0.5409,-0.006216,chop,3,0.0,0.00678857,0.69,0.0,,v8_stats_collection_percentage_tp_sl_2026-05-09
1778348235.5724156,1778348260.4973829,24.924967288970947,ACEUSDT,long,0.14395,0.14394,69473.3,10000.6815,4.152449,0.0415,WIN,0.0,<0.55,0.0,0.0,,0,0.0,0.0005758,0.0,0.0,tp1_full_pnl,v8_stats_collection_percentage_tp_sl_2026-05-09
1778348248.5592048,1778348262.8381615,14.278956651687622,ACEUSDT,long,0.14395,0.14394,69473.3,10000.6815,4.152449,0.0415,WIN,0.0,<0.55,0.0,0.0,,0,0.0,0.0005758,0.0,0.0,,v8_stats_collection_percentage_tp_sl_2026-05-09
1778348233.8100908,1778348264.4026835,30.59259271621704,ACEUSDT,long,0.14395,0.14394,69473.3,10000.6815,4.152449,0.0415,WIN,0.0,<0.55,0.0,0.0,,0,0.0,0.0005758,0.0,0.0,,v8_stats_collection_percentage_tp_sl_2026-05-09
1778348226.7412045,1778348272.8880677,46.14686322212219,ACEUSDT,long,0.14395,0.14411,69473.3,10000.6815,0.108865,0.0011,WIN,0.0,<0.55,0.0,0.0,,0,0.0,0.0005758,0.0,0.0,,v8_stats_collection_percentage_tp_sl_2026-05-09
1778348242.5467026,1778348274.1206322,31.57392954826355,ONDOUSDT,long,0.42873324,0.4294,69940.0,29985.6028,-10.99702,-0.0367,LOSS,0.551,0.55-0.60,0.6238,0.002244,chop,3,0.0,0.00931429,2.33,0.0,,v8_stats_collection_percentage_tp_sl_2026-05-09
1778348223.516432,1778348276.2104836,52.69405150413513,ONDOUSDT,long,0.42873324,0.429,69940.0,29985.6028,-14.337525,-0.0478,LOSS,0.5508,0.55-0.60,0.6279,0.002239,chop,3,0.0,0.00931429,2.34,0.0,tp1_full_pnl,v8_stats_collection_percentage_tp_sl_2026-05-09
1778348235.5720167,1778348276.8240826,41.252065896987915,ONDOUSDT,long,0.42873324,0.429,69940.0,29985.6028,-14.337525,-0.0478,LOSS,0.0,<0.55,0.0,0.0,,0,0.0,0.0017142,0.0,0.0,,v8_stats_collection_percentage_tp_sl_2026-05-09
1778348227.6016083,1778348278.3156874,50.71407914161682,ONDOUSDT,long,0.42873324,0.429,69940.0,29985.6028,-14.337525,-0.0478,LOSS,0.6366,0.60-0.65,0.6529,0.002246,chop,3,0.0,0.00931429,2.33,0.0,,v8_stats_collection_percentage_tp_sl_2026-05-09
1778348096.0493724,1778348285.3101177,189.26074528694153,DYMUSDT,long,0.02546299,0.0254,400000.0,10185.196,-9.096673,-0.0893,LOSS,0.7329,0.70-0.75,0.5784,0.015973,chop,3,0.0,0.00227929,7.85,0.0,tp1_full_pnl,v8_stats_collection_percentage_tp_sl_2026-05-09
1778348090.5788267,1778348289.0755415,198.49671483039856,DYMUSDT,long,0.02546299,0.0254,400000.0,10185.196,-9.096673,-0.0893,LOSS,0.7149,0.70-0.75,0.5459,0.015852,chop,3,0.0,0.00227857,7.86,0.0,tp1_full_pnl,v8_stats_collection_percentage_tp_sl_2026-05-09
1778348243.6991212,1778348289.1321154,45.43299412727356,DYMUSDT,long,0.02546299,0.0254,400000.0,10185.196,-9.096673,-0.0893,LOSS,0.7281,0.70-0.75,0.5688,0.015845,chop,3,0.0,0.00227929,7.85,0.0,tp1_full_pnl,v8_stats_collection_percentage_tp_sl_2026-05-09
1778348227.0302312,1778348289.3875697,62.357338428497314,ONDOUSDT,long,0.42873324,0.429,69940.0,29985.6028,-14.337525,-0.0478,LOSS,0.0,<0.55,0.0,0.0,,0,0.0,0.001714,0.0,0.0,,v8_stats_collection_percentage_tp_sl_2026-05-09
1778348294.2539723,1778348345.8083136,51.554341316223145,ONDOUSDT,long,0.429475,0.4299,93123.0,39994.0004,-4.437768,-0.0111,LOSS,0.5613,0.55-0.60,0.6312,0.002697,chop,3,0.0,0.00931429,2.33,0.0,,v8_stats_collection_percentage_tp_sl_2026-05-09
1778348296.5083742,1778348347.431309,50.922934770584106,ONDOUSDT,long,0.429475,0.4299,93123.0,39994.0004,-4.437768,-0.0111,LOSS,0.5613,0.55-0.60,0.6238,0.002699,chop,3,0.0,0.00931429,2.33,0.0,tp1_full_pnl,v8_stats_collection_percentage_tp_sl_2026-05-09
1778348299.1147194,1778348349.3582208,50.24350142478943,ONDOUSDT,long,0.429475,0.4299,93123.0,39994.0004,-4.437768,-0.0111,LOSS,0.0,<0.55,0.0,0.0,,0,0.0,0.001718,0.0,0.0,,v8_stats_collection_percentage_tp_sl_2026-05-09
1778348303.0073674,1778348350.1436245,47.13625717163086,ONDOUSDT,long,0.429475,0.4299,93123.0,39994.0004,-4.437768,-0.0111,LOSS,0.5613,0.55-0.60,0.6282,0.002695,chop,3,0.0,0.00931429,2.33,0.0,,v8_stats_collection_percentage_tp_sl_2026-05-09
1778348303.8477798,1778348352.2993803,48.451600551605225,ONDOUSDT,long,0.429475,0.4299,93123.0,39994.0004,-4.437768,-0.0111,LOSS,0.5613,0.55-0.60,0.6286,0.002695,chop,3,0.0,0.00931429,2.33,0.0,,v8_stats_collection_percentage_tp_sl_2026-05-09
1778348307.2129066,1778348380.3191667,73.10626006126404,LITUSDT,short,1.05294998,1.0524,56980.5,59997.6163,-24.318679,-0.0405,LOSS,0.5501,0.55-0.60,0.7145,-0.003777,trend,3,0.0,0.02190714,0.95,0.0,,v8_stats_collection_percentage_tp_sl_2026-05-09
1778348301.874318,1778348383.7321217,81.85780382156372,LITUSDT,short,1.05294998,1.0524,56980.5,59997.6163,-24.318679,-0.0405,LOSS,0.5501,0.55-0.60,0.7134,-0.01118,trend,3,0.0,0.02190714,0.95,0.0,tp1_full_pnl,v8_stats_collection_percentage_tp_sl_2026-05-09
1778348115.4349852,1778348388.2457561,272.81077098846436,LITUSDT,short,1.05294998,1.0531,16980.5,17879.6171,-22.216471,-0.1243,LOSS,0.0,<0.55,0.0,0.0,,0,0.0,0.004214,0.0,0.0,tp1_full_pnl,v8_stats_collection_percentage_tp_sl_2026-05-09
1778348299.7605371,1778348390.5575128,90.79697561264038,LITUSDT,short,1.05294998,1.0531,16980.5,17879.6171,-22.216471,-0.1243,LOSS,0.5501,0.55-0.60,0.7134,-0.01118,trend,3,0.0,0.02190714,0.95,0.0,,v8_stats_collection_percentage_tp_sl_2026-05-09
1778348307.5490992,1778348393.473468,85.9243688583374,LITUSDT,short,1.05294998,1.0531,16980.5,17879.6171,-22.216471,-0.1243,LOSS,0.5501,0.55-0.60,0.6672,-0.004424,trend,3,0.0,0.02190714,2.85,0.0,,v8_stats_collection_percentage_tp_sl_2026-05-09
1778348372.780395,1778348422.7524872,49.972092151641846,ONDOUSDT,long,0.429575,0.4299,93108.0,39996.8691,-4.437768,-0.0111,LOSS,0.0,<0.55,0.0,0.0,,0,0.0,0.0017184,0.0,0.0,,v8_stats_collection_percentage_tp_sl_2026-05-09
1778348369.2525916,1778348430.727465,61.474873304367065,ONDOUSDT,long,0.429575,0.4302,93108.0,39996.8691,14.163938,0.0354,WIN,0.5613,0.55-0.60,0.6342,0.002688,chop,3,0.0,0.00931429,2.33,0.0,,v8_stats_collection_percentage_tp_sl_2026-05-09
